ANIO,OPERADOR_ID,DIAMETRO_PULG,EDAD_ANIOS,PRESION_MAX_PSI,PRESION_INCIDENTE_PSI,RECUBRIMIENTO,CLASE_UBICACION,COSTA_AFUERA,CAUSA,IGNICION,COSTO_USD,GAS_LIBERADO_MPCS,IND_CORROSION_GALVANICA
2018,2616,6.0,37.0,125.0,100.0,OTRO,1,0,FUERZA NATURAL,0,1460752.0,8204.0,0
2018,39352,20.0,30.0,1440.0,450.0,OTRO,1,1,DANO POR EXCAVACION,1,6187073.0,12680.0,0
2018,19610,30.0,49.0,1051.0,785.0,CINTA FRIA,1,0,DANO POR EXCAVACION,0,392368.0,13090.0,0
2018,4070,12.75,68.0,787.0,500.0,ALQUITRAN,1,0,CORROSION,0,271882.0,3.0,0
2018,602,12.0,64.0,901.0,756.0,ALQUITRAN,1,0,DANO POR EXCAVACION,0,131672.0,21700.0,0
2018,31286,12.75,58.0,840.0,749.0,ALQUITRAN,1,0,DANO POR EXCAVACION,0,76189.0,15348.0,0
2018,32231,16.0,67.0,808.0,813.0,ALQUITRAN,3,0,DANO POR EXCAVACION,0,460112.0,20017.851,0
2018,2616,36.0,1.0,1440.0,1280.0,OTRO,1,0,FUERZA NATURAL,1,21535313.0,165000.0,0
2018,13120,36.0,60.0,712.0,650.0,ASFALTO,1,0,FALLA DE MATERIAL O SOLDADURA,0,176609.0,252.0,0
2018,31711,26.0,70.0,899.0,837.0,ALQUITRAN,1,0,FALLA DE MATERIAL O SOLDADURA,1,640509.0,38450.0,0
2018,32099,8.0,52.0,720.0,660.0,CINTA FRIA,1,0,DANO POR EXCAVACION,0,24345.0,4000.0,0
2018,3,7.0,78.0,366.0,330.0,ALQUITRAN,1,0,DANO POR EXCAVACION,0,71221.0,15000.0,0
2018,18152,12.75,45.0,1306.0,930.0,OTRO,1,1,CORROSION,0,296236.0,300.0,0
2018,12642,10.0,43.0,720.0,650.0,ALQUITRAN,1,0,OTRA FUERZA EXTERNA,1,315891.0,103.0,0
2018,19570,16.0,35.0,1440.0,606.0,ASFALTO,1,1,CORROSION,0,2061689.0,48.0,0
2018,4900,8.625,41.0,1318.0,764.0,ALQUITRAN,1,0,DANO POR EXCAVACION,0,61880.0,6270.0,0
2018,4280,12.0,65.0,855.0,765.0,ALQUITRAN,1,0,OTRA FUERZA EXTERNA,1,99822.0,1119.0,0
2018,19570,36.0,50.0,995.0,760.0,ASFALTO,1,0,FALLA DE MATERIAL O SOLDADURA,0,7196018.0,0.0,0
2018,31711,26.0,75.0,765.0,750.0,ALQUITRAN,1,0,FALLA DE MATERIAL O SOLDADURA,0,418812.0,81600.0,0
2017,18484,26.0,86.0,400.0,384.0,ASFALTO,1,0,DANO POR EXCAVACION,0,313125.0,2000.0,0
2018,18152,12.75,45.0,1306.0,920.0,OTRO,1,1,CORROSION,0,324521.0,300.0,0
2018,32099,24.0,0.0,1440.0,813.0,OTRO,3,0,FUERZA NATURAL,1,7403537.0,40000.0,0
2018,2616,8.0,112.0,70.0,65.0,SIN RECUBRIMIENTO,3,0,FUERZA NATURAL,0,4103956.0,54.83,0
2018,26330,16.0,46.0,960.0,750.0,ALQUITRAN,1,0,DANO POR EXCAVACION,0,52152.0,4200.0,0
2018,18516,20.0,60.0,1100.0,26.0,ALQUITRAN,1,0,DANO POR EXCAVACION,0,2394438.0,474.0,0
2018,26330,12.0,58.0,668.0,400.0,ALQUITRAN,1,0,DANO POR EXCAVACION,0,111400.0,5100.0,0
2018,19160,24.0,69.0,750.0,719.0,ALQUITRAN,1,0,CORROSION,0,385623.0,201.4,0
2018,32099,16.0,54.0,1170.0,1140.0,ALQUITRAN,1,0,CORROSION,1,855996.0,213570.0,0
2018,39730,4.0,1.0,1480.0,350.0,OTRO,3,0,DANO POR EXCAVACION,0,79195.0,49.251,0
2018,405,12.0,62.0,1050.0,796.0,ALQUITRAN,1,0,FALLA DE MATERIAL O SOLDADURA,0,172017.0,1.0,0
2018,13750,10.75,68.0,500.0,425.0,CINTA FRIA,1,0,DANO POR EXCAVACION,0,132464.0,7000.0,0
2018,12874,20.0,38.0,918.0,780.0,CINTA FRIA,1,0,CORROSION,0,631676.0,48855.0,0
2018,2564,20.0,52.0,820.0,500.0,ALQUITRAN,3,0,DANO POR EXCAVACION,0,62272.0,5962.0,0
2018,31348,12.0,68.0,470.0,356.0,ALQUITRAN,3,0,DANO POR EXCAVACION,0,94766.0,25.0,0
2018,4070,22.0,69.0,773.0,756.0,ALQUITRAN,2,0,FALLA DE MATERIAL O SOLDADURA,0,3300663.0,46436.0,0
2018,602,4.0,55.0,500.0,120.0,OTRO,2,0,FUERZA NATURAL,0,181188.0,200.0,0
2019,602,4.0,66.0,250.0,220.0,ALQUITRAN,1,0,FALLA DE MATERIAL O SOLDADURA,0,188426.0,5.0,0
2019,13750,6.625,87.0,500.0,536.0,SIN RECUBRIMIENTO,1,0,FALLA DE MATERIAL O SOLDADURA,0,48128.0,5316.0,0
2019,31604,12.0,4.0,1200.0,701.0,OTRO,1,0,FUERZA NATURAL,0,79898.0,17812.0,0
2019,19235,30.0,67.0,936.0,803.0,ALQUITRAN,1,0,FUERZA NATURAL,1,22125407.0,74768.0,0
2019,19160,24.0,75.0,750.0,716.0,ALQUITRAN,1,0,FALLA DE MATERIAL O SOLDADURA,0,119804.0,1269.0,0
2019,32005,6.0,79.0,500.0,410.0,OTRO,1,0,CORROSION,0,137334.0,1.0,0
2019,15105,30.0,57.0,900.0,888.0,OTRO,1,0,FALLA DE MATERIAL O SOLDADURA,1,1523070.0,90006.0,0
2019,32595,20.0,66.0,1072.0,800.0,OTRO,1,1,FALLA DE MATERIAL O SOLDADURA,0,829712.0,9094.533,0
2019,5304,18.0,60.0,288.0,269.0,OTRO,3,0,DANO POR EXCAVACION,0,270974.0,5017.0,0
2019,19570,20.0,47.0,1440.0,660.0,OTRO,1,1,CORROSION,0,366728.0,336.0,0
2019,2616,18.0,68.0,639.0,380.0,ALQUITRAN,3,0,CORROSION,0,863995.0,33.49,0
2018,31023,10.0,35.0,390.0,260.0,OTRO,3,0,CORROSION,0,2233089.0,1700.0,0
2019,15007,6.0,57.0,150.0,130.0,ASFALTO,3,0,FALLA DE MATERIAL O SOLDADURA,0,209982.0,25.2,0
2019,19270,26.0,67.0,840.0,660.0,ALQUITRAN,1,0,FALLA DE MATERIAL O SOLDADURA,0,78535.0,0.1,0
2019,31348,4.0,28.0,300.0,240.0,OTRO,1,0,DANO POR EXCAVACION,0,363292.0,62.4,0
2019,32645,8.0,54.0,499.0,195.0,ALQUITRAN,1,0,CORROSION,0,1561090.0,1.6,1
2019,20044,10.0,27.0,1100.0,800.0,OTRO,1,0,FUERZA NATURAL,0,521324.0,65.4,0
2019,602,30.0,46.0,1000.0,962.0,ASFALTO,1,0,FALLA DE MATERIAL O SOLDADURA,0,5179249.0,51886.0,0
2019,31728,16.0,95.0,292.0,155.0,ASFALTO,1,0,CORROSION,0,57238.0,0.1,0
2019,2616,6.0,37.0,50.0,32.0,OTRO,2,0,CORROSION,1,1878242.0,2400.0,1
2018,4060,20.0,49.0,260.0,144.0,ALQUITRAN,3,0,DANO POR EXCAVACION,0,68736.0,2119.0,0
2019,19270,12.0,69.0,914.0,683.0,ALQUITRAN,1,0,OTRA CAUSA,0,1505416.0,19105.0,0
2019,2616,2.375,64.0,175.0,167.0,SIN RECUBRIMIENTO,1,0,CORROSION,0,312965.0,361.0,1
2019,12408,16.0,51.0,913.0,495.0,OTRO,1,0,CORROSION,0,195469.0,2186.0,0
2019,2616,6.0,24.0,720.0,450.0,OTRO,1,0,DANO POR EXCAVACION,0,322503.0,10969.5,0
2019,39352,30.0,42.0,1440.0,745.0,ASFALTO,1,1,CORROSION,0,1051516.0,5225.0,1
2019,19235,16.0,44.0,1440.0,670.0,OTRO,1,1,CORROSION,0,546267.0,571.0,0
2019,1217,8.0,38.0,3100.0,2267.0,ALQUITRAN,1,0,CORROSION,0,95558.0,154.08,0
2019,26330,20.0,49.0,780.0,750.0,ALQUITRAN,1,0,FALLA DE MATERIAL O SOLDADURA,0,332218.0,23516.0,0
2019,19235,30.0,67.0,936.0,806.0,ALQUITRAN,1,0,FALLA DE MATERIAL O SOLDADURA,0,526750.0,45.0,0
2019,32099,8.625,55.0,300.0,260.0,CINTA FRIA,1,0,DANO POR EXCAVACION,0,49113.0,340.0,0
2019,19235,30.0,61.0,936.0,925.0,ALQUITRAN,2,0,OTRA CAUSA,1,20246447.0,101485.0,0
2019,13710,10.75,53.0,600.0,375.0,ALQUITRAN,2,0,DANO POR EXCAVACION,0,463884.0,8125.0,0
2019,13120,20.0,54.0,1000.0,879.0,ASFALTO,1,0,CORROSION,0,293744.0,30663.0,0
2019,32005,36.0,40.0,1001.0,811.0,OTRO,1,0,CORROSION,0,393163.0,4688.0,0
2019,31286,12.0,58.0,565.0,535.0,ALQUITRAN,1,0,DANO POR EXCAVACION,0,95682.0,11683.0,0
2019,18152,24.0,49.0,1250.0,850.0,OTRO,1,1,CORROSION,0,487046.0,0.0,0
2019,39352,30.0,42.0,1440.0,840.0,ASFALTO,1,1,CORROSION,0,739291.0,5500.0,0
2019,1217,3.0,40.0,3100.0,2449.0,OTRO,1,0,CORROSION,0,219946.0,28779.0,0
2019,18152,10.0,23.0,1200.0,939.0,OTRO,1,1,CORROSION,0,252254.0,1000.0,0
2019,19570,16.0,55.0,780.0,600.0,ALQUITRAN,1,0,FALLA DE MATERIAL O SOLDADURA,0,67801.0,730.0,0
2019,19570,16.0,55.0,780.0,600.0,ALQUITRAN,3,0,FALLA DE MATERIAL O SOLDADURA,0,67801.0,50.0,0
2019,14435,10.0,26.0,1480.0,1164.0,OTRO,1,0,DANO POR EXCAVACION,0,4057459.0,10792.0,0
2019,207,8.0,43.0,685.0,582.0,CINTA FRIA,3,0,DANO POR EXCAVACION,0,102496.0,348.0,0
2019,19570,42.0,2.0,780.0,635.0,OTRO,1,0,FALLA DE MATERIAL O SOLDADURA,0,576975.0,1226.0,0
2019,12576,18.0,69.0,855.0,649.0,ALQUITRAN,1,0,FALLA DE MATERIAL O SOLDADURA,0,132086.0,22213.0,0
2019,13750,2.375,65.0,800.0,655.0,ALQUITRAN,1,0,DANO POR EXCAVACION,0,44170.0,154.0,0
2019,31424,8.0,57.0,998.0,750.0,ALQUITRAN,1,0,FUERZA NATURAL,0,102952.0,10000.0,0
2020,32166,16.0,6.0,1216.0,880.0,OTRO,1,0,FALLA DE MATERIAL O SOLDADURA,0,64318.0,1078.0,0
2020,15518,12.0,28.0,477.0,477.0,OTRO,1,0,OPERACION INCORRECTA,0,638745.0,0.5,0
2020,2748,12.0,64.0,400.0,382.0,OTRO,3,0,CORROSION,0,64275.0,2220.0,1
2020,2616,10.0,48.0,936.0,702.0,ALQUITRAN,2,0,CORROSION,0,1522619.0,232.6,0
2020,9171,20.0,30.0,240.0,55.0,OTRO,3,0,CORROSION,1,3377802.0,2598.0,0
2020,4900,8.625,70.0,795.0,744.0,ALQUITRAN,1,0,FALLA DE MATERIAL O SOLDADURA,0,97897.0,22240.0,0
2020,19270,20.0,71.0,931.0,690.0,ALQUITRAN,2,0,FALLA DE MATERIAL O SOLDADURA,0,93255.0,1.0,0
2020,602,16.0,70.0,250.0,225.0,OTRO,1,0,CORROSION,0,453240.0,157000.0,1
2020,2616,8.0,30.0,1000.0,600.0,OTRO,1,0,CORROSION,0,301782.0,15900.0,0
2020,2616,6.0,66.0,280.0,185.0,SIN RECUBRIMIENTO,1,0,CORROSION,0,2318201.0,8538.0,0
2020,32626,12.0,71.0,500.0,460.0,ALQUITRAN,1,0,CORROSION,0,237004.0,148.129,1
2020,4060,30.0,55.0,820.0,733.0,ALQUITRAN,1,0,DANO POR EXCAVACION,0,975704.0,4780.0,0
2020,32005,8.0,46.0,720.0,347.0,ALQUITRAN,1,0,OTRA CAUSA,0,999592.0,11600.0,0
2020,31618,20.0,71.0,612.0,505.0,ALQUITRAN,2,0,FALLA DE MATERIAL O SOLDADURA,0,158103.0,30300.0,0
2020,31994,24.0,23.0,1480.0,670.0,OTRO,1,1,CORROSION,0,273697.0,132.409,0
2020,31728,14.0,96.0,292.0,150.0,ASFALTO,1,0,FALLA DE MATERIAL O SOLDADURA,0,63069.0,330.0,0
2020,602,4.0,63.0,310.0,295.0,ALQUITRAN,3,0,FALLA DE MATERIAL O SOLDADURA,0,126617.0,200.0,0
2020,19235,30.0,68.0,936.0,674.0,ALQUITRAN,1,0,FUERZA NATURAL,1,12231840.0,51684.0,0
2020,18484,16.0,56.0,718.0,610.0,ALQUITRAN,1,0,DANO POR EXCAVACION,0,1655101.0,8230.0,0
2020,19160,30.0,61.0,1000.0,814.0,OTRO,1,0,OTRA CAUSA,0,434644.0,448.0,0
2020,2616,2.0,34.0,225.0,130.0,OTRO,3,0,OTRA FUERZA EXTERNA,0,599349.0,2920.0,0
2020,18152,26.0,50.0,1250.0,775.0,OTRO,1,1,CORROSION,0,320773.0,354.0,0
2020,2879,6.0,20.0,989.0,550.0,OTRO,3,0,DANO POR EXCAVACION,0,92018.0,869.0,0
2020,31225,3.5,8.0,340.0,160.0,OTRO,3,0,OTRA FUERZA EXTERNA,1,130527.0,5153.0,0
2020,13845,22.0,65.0,850.0,383.0,ASFALTO,1,0,CORROSION,0,620995.0,2462.0,1
2020,32099,16.0,62.0,880.0,665.0,ALQUITRAN,1,0,DANO POR EXCAVACION,0,67881.0,9.0,0
2020,18152,10.0,24.0,1200.0,939.0,OTRO,1,1,CORROSION,0,240424.0,1488.0,0
2020,13845,22.0,65.0,850.0,1.5,ASFALTO,1,0,CORROSION,0,205253.0,821.0,1
2020,15359,6.0,67.0,400.0,250.0,CINTA FRIA,1,0,DANO POR EXCAVACION,0,39096.0,3841.0,0
2020,13750,2.375,89.0,380.0,238.0,SIN RECUBRIMIENTO,1,0,CORROSION,0,28664.0,4800.0,1
2020,2616,6.0,87.0,93.0,70.0,SIN RECUBRIMIENTO,1,0,CORROSION,1,306555.0,300.0,1
2020,2616,6.0,54.0,273.0,250.0,OTRO,1,0,OTRA FUERZA EXTERNA,0,124454.0,174.0,0
2020,31728,6.0,89.0,447.0,390.0,ALQUITRAN,2,0,CORROSION,0,290896.0,66.0,1
2020,4280,30.0,67.0,820.0,570.0,ALQUITRAN,1,0,OTRA FUERZA EXTERNA,1,861923.0,20747.0,0
2020,15007,8.0,52.0,610.0,420.0,ASFALTO,3,0,OPERACION INCORRECTA,1,120429.0,25.0,0
2020,19270,4.0,69.0,1100.0,824.0,ALQUITRAN,1,0,FALLA DE MATERIAL O SOLDADURA,0,76766.0,5218.0,0
2020,3,12.0,56.0,909.0,883.0,ALQUITRAN,1,0,CORROSION,0,724521.0,12000.0,0
2020,5304,12.0,61.0,713.0,695.0,CINTA FRIA,1,0,FALLA DE MATERIAL O SOLDADURA,1,2215117.0,22000.0,0
2020,13845,22.0,65.0,850.0,591.0,ASFALTO,1,0,CORROSION,0,217164.0,123.2,1
2020,13120,20.0,55.0,1000.0,964.0,ASFALTO,1,0,CORROSION,0,243120.0,31757.0,0
2020,5304,18.0,61.0,866.0,846.0,CINTA FRIA,3,0,FALLA DE MATERIAL O SOLDADURA,0,1605871.0,12000.0,0
2020,31451,24.0,38.0,1032.0,926.0,ALQUITRAN,1,0,FUERZA NATURAL,0,3819288.0,118724.0,0
2020,40069,24.0,43.0,1250.0,720.0,OTRO,1,1,FUERZA NATURAL,0,243593.0,63214.0,0
2020,13750,16.0,55.0,945.0,782.0,CINTA FRIA,1,0,FALLA DE MATERIAL O SOLDADURA,0,916865.0,1958.0,0
2020,18152,20.0,43.0,984.0,704.0,OTRO,1,1,CORROSION,0,114545.0,3563.0,0
2020,31159,4.5,67.0,459.0,350.0,ALQUITRAN,1,0,DANO POR EXCAVACION,0,178744.0,617.4,0
2020,2616,4.0,72.0,1280.0,1117.0,SIN RECUBRIMIENTO,1,0,CORROSION,0,585684.0,7687.2,1
2020,38987,16.0,29.0,1250.0,760.0,OTRO,1,1,CORROSION,0,297055.0,636.0,0
2020,4900,12.75,32.0,819.0,669.0,OTRO,1,0,CORROSION,0,115299.0,104.0,0
2020,19570,20.0,58.0,1168.0,730.0,ALQUITRAN,1,0,CORROSION,0,61249.0,0.1,0
2020,15518,10.0,18.0,800.0,400.0,OTRO,3,0,DANO POR EXCAVACION,0,7251592.0,4000.0,0
2020,602,16.0,73.0,300.0,276.0,OTRO,1,0,FALLA DE MATERIAL O SOLDADURA,0,194682.0,22575.0,0
2020,13750,24.0,59.0,800.0,745.0,ALQUITRAN,1,0,DANO POR EXCAVACION,1,174913.0,8180.0,0
2021,31978,1.25,68.0,800.0,650.0,ALQUITRAN,1,0,DANO POR EXCAVACION,0,171353.0,1667.5,0
2021,31618,16.0,24.0,250.0,85.0,OTRO,2,0,FALLA DE MATERIAL O SOLDADURA,0,86139.0,587.0,0
2021,31202,6.0,17.0,1000.0,675.0,OTRO,1,0,CORROSION,0,60581.0,2.0,0
2021,15931,6.0,59.0,790.0,690.0,ALQUITRAN,1,0,DANO POR EXCAVACION,0,106650.0,275.0,0
2021,19160,24.0,77.0,750.0,720.0,ALQUITRAN,1,0,FALLA DE MATERIAL O SOLDADURA,0,452149.0,56902.0,0
2021,40139,22.0,52.0,1440.0,600.0,ALQUITRAN,1,1,OTRA CAUSA,0,1025167.0,50.0,0
2021,31711,10.0,30.0,400.0,350.0,CINTA FRIA,3,0,OPERACION INCORRECTA,0,791811.0,76.0,0
2021,31728,8.0,90.0,165.0,148.0,OTRO,2,0,FALLA DE EQUIPO,0,575064.0,1.0,0
2021,602,3.0,93.0,120.0,100.0,ALQUITRAN,2,0,DANO POR EXCAVACION,0,84140.0,6736.0,0
2021,13750,4.5,89.0,400.0,293.0,SIN RECUBRIMIENTO,1,0,CORROSION,0,122380.0,10.0,1
2021,32645,8.0,56.0,499.0,200.0,OTRO,1,1,FALLA DE MATERIAL O SOLDADURA,0,2071571.0,2619.0,0
2021,40069,30.0,46.0,1200.0,350.0,OTRO,1,1,CORROSION,0,519689.0,10652.0,0
2021,15007,4.0,42.0,795.0,603.0,SIN RECUBRIMIENTO,1,0,DANO POR EXCAVACION,0,123500.0,500.0,0
2021,22182,22.0,71.0,300.0,176.0,ALQUITRAN,3,0,DANO POR EXCAVACION,0,124940.0,9184.0,0
2021,40069,30.0,46.0,1200.0,350.0,OTRO,1,1,CORROSION,0,496342.0,703.5,0
2021,40069,30.0,46.0,1200.0,350.0,OTRO,1,1,CORROSION,0,885304.0,20000.0,0
2021,19570,20.0,49.0,1440.0,709.0,OTRO,1,1,CORROSION,0,301754.0,2630.0,0
2021,19160,24.0,70.0,760.0,659.0,ALQUITRAN,1,0,FALLA DE MATERIAL O SOLDADURA,0,657366.0,9162.0,0
2021,6690,8.0,55.0,730.0,638.0,ALQUITRAN,2,0,DANO POR EXCAVACION,0,194359.0,8082.0,0
2021,19235,24.0,33.0,1440.0,944.0,OTRO,1,1,CORROSION,0,602640.0,12460.0,0
2021,22655,12.0,71.0,800.0,482.0,ALQUITRAN,1,0,DANO POR EXCAVACION,0,43565.0,4757.0,0
2021,13750,30.0,55.0,991.0,958.0,ALQUITRAN,1,0,CORROSION,1,860396.0,197700.0,1
2021,4280,30.0,35.0,944.0,863.0,OTRO,1,0,OTRA CAUSA,1,932284.0,202996.0,0
2021,13120,24.0,61.0,720.0,655.0,ASFALTO,1,0,DANO POR EXCAVACION,0,267049.0,18741.0,0
2021,32099,42.0,16.0,1160.0,916.0,OTRO,1,0,DANO POR EXCAVACION,0,618366.0,6.519,0
2021,32513,2.0,50.0,720.0,702.67,ALQUITRAN,3,0,DANO POR EXCAVACION,0,97564.0,6421.78,0
2021,18152,12.0,48.0,1306.0,1080.0,OTRO,1,1,CORROSION,0,467879.0,300.0,0
2021,31728,6.0,90.0,557.0,530.0,ALQUITRAN,1,0,DANO POR EXCAVACION,0,33092.0,3715.0,0
2021,19270,30.0,16.0,1000.0,700.0,OTRO,1,0,CORROSION,0,355765.0,131.0,0
2021,11824,8.625,71.0,305.0,234.0,ALQUITRAN,1,0,CORROSION,0,201355.0,11163.0,0
2021,15518,12.0,62.0,885.0,502.0,ALQUITRAN,2,0,OTRA FUERZA EXTERNA,0,242397.0,532.7,0
2021,2392,20.0,61.0,375.0,320.0,ALQUITRAN,3,0,FALLA DE MATERIAL O SOLDADURA,0,3426.0,559.97,0
2021,2704,30.0,62.0,350.0,300.0,ALQUITRAN,4,0,OTRA FUERZA EXTERNA,0,192232.0,850.0,0
2021,38987,20.0,51.0,999.0,660.0,OTRO,1,1,CORROSION,0,138240.0,260.0,0
2021,40069,30.0,46.0,1200.0,930.0,OTRO,1,1,CORROSION,0,1420002.0,119739.0,0
2021,2616,24.0,24.0,1183.0,800.0,OTRO,1,0,OTRA CAUSA,0,161985.0,455.0,0
2022,15518,12.0,63.0,718.0,600.0,ALQUITRAN,3,0,DANO POR EXCAVACION,0,298194.0,264.0,0
2022,14210,8.0,28.0,680.0,530.0,OTRO,1,0,DANO POR EXCAVACION,0,136553.0,7465.91,0
2022,18152,30.0,41.0,1200.0,930.0,OTRO,1,1,CORROSION,0,500391.0,57802.0,0
2022,842,8.0,96.0,375.0,338.0,ALQUITRAN,1,0,FALLA DE MATERIAL O SOLDADURA,1,98327.0,136.0,0
2022,18516,18.0,71.0,1200.0,1169.0,ALQUITRAN,1,0,FALLA DE MATERIAL O SOLDADURA,1,1094533.0,166880.0,0
2022,15518,10.0,63.0,695.0,600.0,ALQUITRAN,1,0,DANO POR EXCAVACION,0,126527.0,999.0,0
2022,19235,24.0,69.0,973.0,901.0,ALQUITRAN,1,0,OTRA CAUSA,0,9292382.0,37070.0,0
2022,40069,30.0,47.0,1200.0,830.0,OTRO,1,1,CORROSION,0,1447438.0,33613.0,0
2022,19570,8.0,61.0,995.0,411.0,ASFALTO,1,0,CORROSION,1,249716.0,64.6,0
2022,15518,12.0,20.0,800.0,775.0,ALQUITRAN,2,0,FALLA DE EQUIPO,0,784198.0,0.1,0
2022,2748,24.0,70.0,730.0,644.0,OTRO,2,0,OTRA CAUSA,0,2212004.0,283400.0,0
