campo,fecha,dias,oil_bpd,agua_bpd,gas_ksm3d
VILJE,2012-08-01,31,31582.9,4760.0,224.52
VILJE,2012-09-01,30,30065.2,5319.1,209.0
VILJE,2012-10-01,31,28947.3,5644.6,184.19
VILJE,2012-11-01,30,28115.4,5895.6,199.67
VILJE,2012-12-01,31,26674.8,5756.2,179.68
VILJE,2013-01-01,31,25388.5,8966.0,169.03
VILJE,2013-02-01,28,25635.4,9621.1,168.21
VILJE,2013-03-01,31,25080.1,10297.0,168.06
VILJE,2013-04-01,30,25184.4,11206.3,168.33
VILJE,2013-05-01,31,24027.0,11494.1,158.06
VILJE,2013-06-01,30,23882.4,11543.9,163.67
VILJE,2013-07-01,31,22854.3,10875.3,157.42
VILJE,2013-08-01,31,16745.1,7582.3,109.35
VILJE,2013-09-01,30,18106.2,8443.0,120.33
VILJE,2013-10-01,31,22724.4,11210.0,144.84
VILJE,2013-11-01,30,22368.6,11313.3,146.33
VILJE,2013-12-01,31,20730.0,10999.0,134.84
VILJE,2014-01-01,31,18719.3,11524.5,115.16
VILJE,2014-02-01,28,19992.6,12851.4,118.93
VILJE,2014-03-01,31,19429.4,13212.6,121.61
VILJE,2014-04-01,30,23702.1,10357.2,157.0
VILJE,2014-05-01,31,25161.2,11270.9,168.71
VILJE,2014-06-01,30,23576.3,12806.0,151.0
VILJE,2014-07-01,31,20658.9,10215.9,128.71
VILJE,2014-08-01,31,17970.6,10349.8,118.06
VILJE,2014-09-01,30,10453.6,6646.2,58.67
VILJE,2014-10-01,31,15215.2,18057.8,84.84
VILJE,2014-11-01,30,16005.4,17477.3,96.33
VILJE,2014-12-01,31,14407.7,17398.4,81.94
VILJE,2015-01-01,31,14253.5,17570.9,75.48
VILJE,2015-02-01,28,13891.5,18705.4,79.64
VILJE,2015-03-01,31,13275.5,18402.7,68.71
VILJE,2015-04-01,30,15349.2,16743.4,80.33
VILJE,2015-05-01,31,13648.9,14012.1,70.32
VILJE,2015-06-01,30,13904.7,16334.6,74.67
VILJE,2015-07-01,31,14837.8,17116.4,80.32
VILJE,2015-08-01,31,14466.5,16945.9,77.1
VILJE,2015-09-01,30,13089.1,16334.6,71.33
VILJE,2015-10-01,31,13155.8,16698.4,72.58
VILJE,2015-11-01,30,11839.5,13793.5,55.67
VILJE,2015-12-01,31,11455.6,14095.2,60.97
VILJE,2016-01-01,31,11254.7,16970.3,65.16
VILJE,2016-02-01,29,11241.4,17474.8,57.59
VILJE,2016-03-01,31,10613.5,17197.5,51.94
VILJE,2016-04-01,30,16148.0,16135.4,96.67
VILJE,2016-05-01,31,17114.3,13594.1,104.52
VILJE,2016-06-01,30,15384.9,15611.3,94.33
VILJE,2016-07-01,31,19206.2,13076.7,122.9
VILJE,2016-08-01,31,11524.5,6746.3,65.81
VILJE,2016-09-01,30,16481.4,13361.6,100.67
VILJE,2016-10-01,31,14535.5,16205.4,86.45
VILJE,2016-11-01,30,14166.7,17156.5,81.67
VILJE,2016-12-01,31,11098.5,14137.8,66.45
VILJE,2017-01-01,31,11220.2,13381.0,68.06
VILJE,2017-02-01,28,11427.2,14610.3,66.07
VILJE,2017-03-01,31,13125.4,16822.2,75.16
VILJE,2017-04-01,30,12172.9,16231.9,68.0
VILJE,2017-05-01,31,12695.3,18402.7,71.61
VILJE,2017-06-01,30,12065.9,16959.4,68.33
VILJE,2017-07-01,31,11431.2,17873.2,54.84
VILJE,2017-08-01,31,10327.4,18692.9,50.97
VILJE,2017-09-01,30,10302.7,16437.3,53.67
VILJE,2017-10-01,31,10516.1,19155.5,56.13
VILJE,2017-11-01,30,10051.1,18749.9,52.33
VILJE,2017-12-01,31,10075.9,18688.8,50.32
VILJE,2018-01-01,31,10437.0,22876.6,47.42
VILJE,2018-02-01,28,9931.1,23182.4,39.29
VILJE,2018-03-01,31,9911.5,22984.1,41.29
VILJE,2018-04-01,30,8847.7,18926.0,39.33
VILJE,2018-05-01,31,7783.1,25019.2,66.45
VILJE,2018-06-01,30,8206.1,20156.7,43.67
VILJE,2018-07-01,31,8627.2,22375.5,38.06
VILJE,2018-08-01,31,7340.8,22659.5,30.0
VILJE,2018-09-01,30,8071.9,23523.9,35.67
VILJE,2018-10-01,31,8018.5,23461.0,35.81
VILJE,2018-11-01,30,6593.8,19341.1,25.33
VILJE,2018-12-01,31,6389.2,19265.0,30.65
VILJE,2019-01-01,31,7154.1,20703.6,28.06
VILJE,2019-02-01,28,8064.4,21625.7,34.29
VILJE,2019-03-01,31,8578.5,24254.3,36.13
VILJE,2019-04-01,30,7535.2,24844.7,32.0
VILJE,2019-05-01,31,6366.9,22566.2,24.84
VILJE,2019-06-01,30,851.2,3568.4,2.67
VILJE,2019-07-01,31,0.0,0.0,0.0
VILJE,2019-08-01,31,0.0,0.0,0.0
VILJE,2019-09-01,30,0.0,0.0,0.0
VILJE,2019-10-01,31,7302.3,20395.2,28.06
VILJE,2019-11-01,30,7572.9,23827.9,30.0
VILJE,2019-12-01,31,7553.8,25376.3,30.97
VILJE,2020-01-01,31,7424.0,25678.6,27.1
VILJE,2020-02-01,29,7061.9,23862.2,28.62
VILJE,2020-03-01,31,5275.3,15312.6,23.23
VILJE,2020-04-01,30,5103.1,13535.6,24.0
VILJE,2020-05-01,31,4831.0,12212.4,22.9
VILJE,2020-06-01,30,4908.1,12137.2,22.0
VILJE,2020-07-01,31,4737.6,12910.3,20.65
VILJE,2020-08-01,31,4072.1,10325.4,18.06
VILJE,2020-09-01,30,4210.0,11531.3,17.67
VILJE,2020-10-01,31,4477.9,12786.6,22.58
VILJE,2020-11-01,30,4155.5,13110.0,14.67
VILJE,2020-12-01,31,4222.3,13496.7,17.74
VILJE,2021-01-01,31,3995.0,13892.3,14.84
VILJE,2021-02-01,28,3830.0,13514.1,13.57
VILJE,2021-03-01,31,3747.5,13427.7,11.61
VILJE,2021-04-01,30,2539.0,9661.1,7.67
VILJE,2021-05-01,31,3761.7,12476.1,14.19
VILJE,2021-06-01,30,2937.3,14355.4,6.67
VILJE,2021-07-01,31,2540.3,14689.7,2.9
VILJE,2021-08-01,31,2290.7,14677.6,0.32
VILJE,2021-09-01,30,2253.8,14391.1,1.33
VILJE,2021-10-01,31,4360.3,17917.8,12.58
VILJE,2021-11-01,30,4486.7,19833.8,8.33
VILJE,2021-12-01,31,4260.8,21214.9,13.55
VILJE,2022-01-01,31,3883.4,20563.6,8.71
VILJE,2022-02-01,28,3324.6,19473.7,4.64
VILJE,2022-03-01,31,3321.4,20969.4,2.58
VILJE,2022-04-01,30,3371.3,20913.6,1.33
VILJE,2022-05-01,31,2726.9,15582.5,4.84
VILJE,2022-06-01,30,2495.0,13831.3,3.0
VILJE,2022-07-01,31,2503.7,14367.1,2.26
VILJE,2022-08-01,31,2599.1,14415.8,2.9
VILJE,2022-09-01,30,2522.2,14583.9,1.67
VILJE,2022-10-01,31,2483.5,14752.6,0.65
VILJE,2022-11-01,30,2237.1,14129.0,0.33
VILJE,2022-12-01,31,2469.3,15101.6,1.61
VILJE,2023-01-01,31,2509.8,15266.0,5.81
VILJE,2023-02-01,28,2475.5,14594.6,2.14
VILJE,2023-03-01,31,2467.2,14902.8,2.58
VILJE,2023-04-01,30,2455.1,15005.4,0.33
VILJE,2023-05-01,31,2365.8,14876.4,0.32
VILJE,2023-06-01,30,2251.7,14837.6,0.0
VILJE,2023-07-01,31,2321.1,14756.7,0.32
VILJE,2023-08-01,31,2215.6,14397.6,0.65
VILJE,2023-09-01,30,1176.2,6333.8,0.67
VILJE,2023-10-01,31,2741.1,15306.5,3.23
VILJE,2023-11-01,30,452.9,1457.1,0.0
VILJE,2023-12-01,31,2793.9,14854.1,2.58
VILJE,2024-01-01,31,2655.9,13397.3,2.9
VILJE,2024-02-01,29,2834.7,15418.7,3.1
VILJE,2024-03-01,31,2584.9,15901.0,1.61
VILJE,2024-04-01,30,2524.3,15760.1,0.0
VILJE,2024-05-01,31,2511.9,15637.3,0.0
VILJE,2024-06-01,30,2750.7,16234.0,0.33
VILJE,2024-07-01,31,2814.2,16907.4,6.45
VILJE,2024-08-01,31,2706.6,16446.8,0.0
VILJE,2024-09-01,30,2509.6,15814.7,0.0
VILJE,2024-10-01,31,2757.4,16726.8,0.0
VILJE,2024-11-01,30,1304.1,8443.0,0.0
VILJE,2024-12-01,31,1775.3,13362.8,0.0
VILJE,2025-01-01,31,1927.5,13547.4,0.0
VILJE,2025-02-01,28,1853.2,13336.6,0.0
VILJE,2025-03-01,31,1866.7,13340.5,0.0
VILJE,2025-04-01,30,1692.0,12812.3,0.0
VILJE,2025-05-01,31,1801.7,12991.5,0.0
VILJE,2025-06-01,30,1742.3,13164.6,0.0
VILJE,2025-07-01,31,1797.7,13517.0,0.0
VILJE,2025-08-01,31,2075.6,13908.6,0.0
VILJE,2025-09-01,30,1910.0,14068.2,0.0
VILJE,2025-10-01,31,1880.9,13634.7,0.0
VILJE,2025-11-01,30,1687.8,12860.5,0.0
VILJE,2025-12-01,31,1781.4,13612.3,0.0
VILJE,2026-01-01,31,1791.6,12861.6,0.0
VILJE,2026-02-01,28,2111.6,15210.1,0.0
VILJE,2026-03-01,31,2120.3,15024.5,0.0
VILJE,2026-04-01,30,1983.4,14590.2,0.0
VILJE,2026-05-01,31,1842.3,14077.0,0.0
VISUND,1999-04-01,30,0.0,0.0,0.0
VISUND,1999-05-01,31,17485.6,0.0,0.0
VISUND,1999-06-01,30,7375.8,0.0,0.0
VISUND,1999-07-01,31,10388.3,0.0,0.0
VISUND,1999-08-01,31,19506.5,0.0,0.0
VISUND,1999-09-01,30,7675.7,0.0,0.0
VISUND,1999-10-01,31,15266.0,0.0,0.0
VISUND,1999-11-01,30,22404.3,0.0,0.0
VISUND,1999-12-01,31,28559.7,0.0,0.0
VISUND,2000-01-01,31,32997.1,21809.4,0.0
VISUND,2000-02-01,29,33082.2,24836.0,0.0
VISUND,2000-03-01,31,51722.4,24092.0,0.0
VISUND,2000-04-01,30,41061.9,9262.8,0.0
VISUND,2000-05-01,31,43781.1,5936.8,0.0
VISUND,2000-06-01,30,40078.6,1895.3,0.0
VISUND,2000-07-01,31,36316.5,1408.1,0.0
VISUND,2000-08-01,31,17889.4,1012.5,0.0
VISUND,2000-09-01,30,52220.0,2004.3,0.0
VISUND,2000-10-01,31,44789.5,7809.5,0.0
VISUND,2000-11-01,30,36923.2,8436.7,0.0
VISUND,2000-12-01,31,33887.8,11753.8,0.0
VISUND,2001-01-01,31,38528.1,17079.9,0.0
VISUND,2001-02-01,28,45057.4,20414.9,0.0
VISUND,2001-03-01,31,40185.7,27380.9,0.0
VISUND,2001-04-01,30,36902.3,30660.7,0.0
VISUND,2001-05-01,31,38875.0,36750.7,0.0
VISUND,2001-06-01,30,41072.4,33287.7,0.0
VISUND,2001-07-01,31,67544.3,15637.3,0.0
VISUND,2001-08-01,31,52396.1,11828.9,0.0
VISUND,2001-09-01,30,45718.5,12145.6,0.0
VISUND,2001-10-01,31,40617.9,12208.3,0.0
VISUND,2001-11-01,30,27098.6,7956.6,0.0
VISUND,2001-12-01,31,49843.6,6849.8,0.0
VISUND,2002-01-01,31,41835.3,2576.8,0.0
VISUND,2002-02-01,28,45032.7,1608.4,0.0
VISUND,2002-03-01,31,29056.8,393.6,0.0
VISUND,2002-04-01,30,39910.9,8212.4,0.0
VISUND,2002-05-01,31,52775.5,9767.5,0.0
VISUND,2002-06-01,30,38942.2,10877.2,0.0
VISUND,2002-07-01,31,43606.6,14127.7,0.0
VISUND,2002-08-01,31,55569.4,16004.5,0.0
VISUND,2002-09-01,30,22190.4,2872.3,0.0
VISUND,2002-10-01,31,52753.2,22184.7,0.0
VISUND,2002-11-01,30,44217.3,18051.7,0.0
VISUND,2002-12-01,31,42076.7,30243.8,0.0
VISUND,2003-01-01,31,24842.7,18260.7,0.0
VISUND,2003-02-01,28,36894.2,12855.9,0.0
VISUND,2003-03-01,31,37734.7,12297.6,0.0
VISUND,2003-04-01,30,22435.7,8411.6,0.0
VISUND,2003-05-01,31,18966.8,2729.0,0.0
VISUND,2003-06-01,30,44601.0,18817.0,0.0
VISUND,2003-07-01,31,42835.6,18865.3,0.0
VISUND,2003-08-01,31,48522.8,19656.6,0.0
VISUND,2003-09-01,30,36451.5,15215.0,0.0
VISUND,2003-10-01,31,38558.5,20957.2,0.0
VISUND,2003-11-01,30,36183.1,30950.0,0.0
VISUND,2003-12-01,31,30091.6,28434.0,0.0
VISUND,2004-01-01,31,33118.8,37000.3,0.0
VISUND,2004-02-01,29,37526.2,33947.6,0.0
VISUND,2004-03-01,31,39321.4,35596.2,0.0
VISUND,2004-04-01,30,34763.7,34950.3,0.0
VISUND,2004-05-01,31,36720.3,26942.7,0.0
VISUND,2004-06-01,30,27417.2,21093.9,0.0
VISUND,2004-07-01,31,37016.5,33088.4,0.0
VISUND,2004-08-01,31,35961.4,21322.4,0.0
VISUND,2004-09-01,30,21131.6,12030.3,0.0
VISUND,2004-10-01,31,11277.0,4319.7,0.0
VISUND,2004-11-01,30,35946.2,24117.2,0.0
VISUND,2004-12-01,31,34040.0,22464.7,0.0
VISUND,2005-01-01,31,33504.3,9747.2,0.0
VISUND,2005-02-01,28,29703.6,7410.7,0.0
VISUND,2005-03-01,31,31814.2,6985.7,0.0
VISUND,2005-04-01,30,329.2,0.0,0.0
VISUND,2005-05-01,31,32455.4,7781.1,0.0
VISUND,2005-06-01,30,32006.7,7499.5,0.0
VISUND,2005-07-01,31,4800.5,1266.1,0.0
VISUND,2005-08-01,31,0.0,0.0,0.0
VISUND,2005-09-01,30,0.0,0.0,0.0
VISUND,2005-10-01,31,21105.3,3185.5,3510.97
VISUND,2005-11-01,30,21091.8,6983.8,4053.33
VISUND,2005-12-01,31,24258.3,10495.9,3711.29
VISUND,2006-01-01,31,16629.4,10199.6,1936.13
VISUND,2006-02-01,28,0.0,0.0,0.0
VISUND,2006-03-01,31,0.0,0.0,0.0
VISUND,2006-04-01,30,0.0,0.0,0.0
VISUND,2006-05-01,31,2384.0,1485.2,220.0
VISUND,2006-06-01,30,28526.3,13267.3,4216.33
VISUND,2006-07-01,31,27052.2,11605.7,4593.23
VISUND,2006-08-01,31,31881.2,12575.5,3649.35
VISUND,2006-09-01,30,25335.3,9038.4,4517.0
VISUND,2006-10-01,31,37320.8,19802.7,5536.45
VISUND,2006-11-01,30,35191.4,17993.0,4220.0
VISUND,2006-12-01,31,44063.1,26461.8,5044.84
VISUND,2007-01-01,31,48719.6,17585.1,5093.23
VISUND,2007-02-01,28,46883.7,18979.5,5265.71
VISUND,2007-03-01,31,42736.1,17508.0,4263.87
VISUND,2007-04-01,30,45336.9,19253.1,4541.33
VISUND,2007-05-01,31,38110.1,17118.4,4567.1
VISUND,2007-06-01,30,38093.1,14527.3,5825.33
VISUND,2007-07-01,31,44038.7,17459.3,4246.13
VISUND,2007-08-01,31,28186.4,8515.6,3408.71
VISUND,2007-09-01,30,27645.8,8705.1,4281.0
VISUND,2007-10-01,31,43001.9,15126.0,5890.97
VISUND,2007-11-01,30,37176.9,10439.0,2298.33
VISUND,2007-12-01,31,26076.3,5086.6,0.0
VISUND,2008-01-01,31,33475.9,6017.9,2657.74
VISUND,2008-02-01,29,27503.8,3526.6,4294.83
VISUND,2008-03-01,31,37188.9,5267.2,4019.68
VISUND,2008-04-01,30,38931.8,9659.0,4249.0
VISUND,2008-05-01,31,36835.9,6435.9,4045.81
VISUND,2008-06-01,30,9478.7,2071.4,1365.67
VISUND,2008-07-01,31,29663.5,7752.7,4228.71
VISUND,2008-08-01,31,29314.5,6529.2,1174.19
VISUND,2008-09-01,30,25769.3,7201.8,0.0
VISUND,2008-10-01,31,28064.7,8286.3,0.0
VISUND,2008-11-01,30,32413.4,8086.6,0.0
VISUND,2008-12-01,31,26433.4,6194.4,0.0
VISUND,2009-01-01,31,34949.0,6886.3,934.84
VISUND,2009-02-01,28,31210.9,5209.3,3745.36
VISUND,2009-03-01,31,32991.0,6870.1,4596.45
VISUND,2009-04-01,30,26591.2,6738.5,3247.33
VISUND,2009-05-01,31,23489.4,6208.6,2263.87
VISUND,2009-06-01,30,21980.8,6013.0,2499.33
VISUND,2009-07-01,31,18289.1,3717.1,2553.87
VISUND,2009-08-01,31,24978.6,6212.7,3760.0
VISUND,2009-09-01,30,30425.9,8122.2,3654.33
VISUND,2009-10-01,31,23101.8,0.0,3228.71
VISUND,2009-11-01,30,28645.8,10137.1,3538.0
VISUND,2009-12-01,31,27036.0,9292.7,3448.06
VISUND,2010-01-01,31,24217.8,10136.7,2986.45
VISUND,2010-02-01,28,19588.2,4993.7,4195.71
VISUND,2010-03-01,31,31002.6,11447.4,3516.77
VISUND,2010-04-01,30,29960.4,8308.8,3558.33
VISUND,2010-05-01,31,28078.9,7947.5,3292.58
VISUND,2010-06-01,30,28467.6,8640.1,3631.0
VISUND,2010-07-01,31,22756.9,5849.5,3834.84
VISUND,2010-08-01,31,23998.6,7854.1,3046.77
VISUND,2010-09-01,30,25897.2,6950.2,1888.67
VISUND,2010-10-01,31,23822.1,7712.1,2786.45
VISUND,2010-11-01,30,1193.0,201.3,269.67
VISUND,2010-12-01,31,30375.7,11654.4,3697.1
VISUND,2011-01-01,31,29807.6,11650.3,3824.19
VISUND,2011-02-01,28,27261.8,11409.2,3506.79
VISUND,2011-03-01,31,26555.1,9268.3,3794.52
VISUND,2011-04-01,30,7449.2,2335.6,1074.33
VISUND,2011-05-01,31,0.0,0.0,0.0
VISUND,2011-06-01,30,0.0,0.0,0.0
VISUND,2011-07-01,31,1856.5,32.5,0.0
VISUND,2011-08-01,31,6017.9,365.2,162.9
VISUND,2011-09-01,30,2748.6,161.4,324.67
VISUND,2011-10-01,31,7458.5,324.6,1457.42
VISUND,2011-11-01,30,15345.0,2539.0,2374.67
VISUND,2011-12-01,31,14683.6,3485.8,1911.94
VISUND,2012-01-01,31,12397.0,2966.4,1861.29
VISUND,2012-02-01,29,13069.8,3459.4,1902.07
VISUND,2012-03-01,31,11804.5,2964.3,1975.81
VISUND,2012-04-01,30,14087.1,3998.2,1992.67
VISUND,2012-05-01,31,7892.7,2724.9,607.1
VISUND,2012-06-01,30,0.0,0.0,0.0
VISUND,2012-07-01,31,34.5,36.5,16.77
VISUND,2012-08-01,31,16471.2,12934.7,1939.03
VISUND,2012-09-01,30,18485.7,12449.6,1158.33
VISUND,2012-10-01,31,19916.3,11421.1,1756.77
VISUND,2012-11-01,30,18018.2,10128.7,718.0
VISUND,2012-12-01,31,16181.0,3564.9,1029.68
VISUND,2013-01-01,31,14468.6,3146.9,973.87
VISUND,2013-02-01,28,14477.8,2659.7,930.71
VISUND,2013-03-01,31,17915.8,9018.8,876.13
VISUND,2013-04-01,30,0.0,0.0,0.0
VISUND,2013-05-01,31,13080.8,4074.2,1742.26
VISUND,2013-06-01,30,24863.6,19594.8,2764.0
VISUND,2013-07-01,31,23523.9,15221.3,2720.65
VISUND,2013-08-01,31,10909.8,1824.0,1097.74
VISUND,2013-09-01,30,29790.6,23427.4,2917.33
VISUND,2013-10-01,31,12841.3,4388.7,1794.84
VISUND,2013-11-01,30,26295.6,3648.1,2759.33
VISUND,2013-12-01,31,27401.2,4114.7,2882.26
VISUND,2014-01-01,31,28513.1,5630.4,2614.19
VISUND,2014-02-01,28,14217.2,8848.4,1768.93
VISUND,2014-03-01,31,30225.5,31138.6,2898.06
VISUND,2014-04-01,30,33388.4,26643.6,2866.0
VISUND,2014-05-01,31,29549.9,20766.5,2606.13
VISUND,2014-06-01,30,9960.9,2285.3,451.67
VISUND,2014-07-01,31,37182.9,29868.4,1055.16
VISUND,2014-08-01,31,33624.1,27934.8,1004.52
VISUND,2014-09-01,30,39936.0,30792.8,1032.67
VISUND,2014-10-01,31,45116.1,29720.3,14.84
VISUND,2014-11-01,30,26469.6,19542.4,0.0
VISUND,2014-12-01,31,24223.8,30635.4,2560.0
VISUND,2015-01-01,31,21833.7,28318.3,2370.65
VISUND,2015-02-01,28,35523.9,27915.5,2518.57
VISUND,2015-03-01,31,44057.0,31152.8,2972.58
VISUND,2015-04-01,30,41867.0,29901.7,5687.0
VISUND,2015-05-01,31,43687.7,31501.8,3421.29
VISUND,2015-06-01,30,47125.3,30687.9,3862.67
VISUND,2015-07-01,31,13044.2,4419.1,1353.23
VISUND,2015-08-01,31,33662.6,10398.5,2809.03
VISUND,2015-09-01,30,36908.5,5927.1,4067.33
VISUND,2015-10-01,31,47656.4,8722.5,5748.06
VISUND,2015-11-01,30,45362.0,15072.5,5053.33
VISUND,2015-12-01,31,37742.9,18001.0,3845.16
VISUND,2016-01-01,31,47390.6,27117.2,6296.45
VISUND,2016-02-01,29,48383.7,31687.6,6739.31
VISUND,2016-03-01,31,40745.7,27778.6,5721.61
VISUND,2016-04-01,30,44842.1,30463.6,6480.67
VISUND,2016-05-01,31,46690.6,30398.0,5704.52
VISUND,2016-06-01,30,38711.6,10778.6,4173.0
VISUND,2016-07-01,31,52753.2,21754.6,6458.39
VISUND,2016-08-01,31,46199.6,36292.1,6338.06
VISUND,2016-09-01,30,30205.7,22423.1,2949.33
VISUND,2016-10-01,31,46140.8,15263.9,8310.97
VISUND,2016-11-01,30,44735.2,28442.5,10262.0
VISUND,2016-12-01,31,37266.1,17189.4,8919.35
VISUND,2017-01-01,31,32759.7,12601.9,8225.48
VISUND,2017-02-01,28,35227.4,20069.0,9586.43
VISUND,2017-03-01,31,35003.8,30176.8,9448.71
VISUND,2017-04-01,30,35134.8,30658.6,10177.67
VISUND,2017-05-01,31,34772.4,20450.0,9822.58
VISUND,2017-06-01,30,9168.4,4623.0,2848.67
VISUND,2017-07-01,31,33954.8,42492.7,10721.94
VISUND,2017-08-01,31,34046.1,24361.8,10841.61
VISUND,2017-09-01,30,36470.4,29035.8,11056.33
VISUND,2017-10-01,31,39988.9,27594.0,10451.29
VISUND,2017-11-01,30,40047.2,29025.3,11869.33
VISUND,2017-12-01,31,36223.2,26348.2,9300.0
VISUND,2018-01-01,31,37353.3,26508.5,12487.74
VISUND,2018-02-01,28,29404.8,20857.4,9953.57
VISUND,2018-03-01,31,35218.8,25260.6,12956.13
VISUND,2018-04-01,30,30606.2,31744.6,9623.67
VISUND,2018-05-01,31,28864.1,27360.6,11720.32
VISUND,2018-06-01,30,31310.6,33723.8,12022.0
VISUND,2018-07-01,31,30858.6,36957.6,12493.23
VISUND,2018-08-01,31,30042.9,28200.6,12343.55
VISUND,2018-09-01,30,33019.4,32071.7,11660.67
VISUND,2018-10-01,31,34425.5,37093.6,13630.0
VISUND,2018-11-01,30,33769.9,30893.4,12842.0
VISUND,2018-12-01,31,31402.3,36316.5,11591.94
VISUND,2019-01-01,31,30089.6,37312.7,14344.19
VISUND,2019-02-01,28,28364.8,37127.8,14291.07
VISUND,2019-03-01,31,27314.0,37089.5,14284.84
VISUND,2019-04-01,30,21739.6,27903.6,12111.0
VISUND,2019-05-01,31,27324.1,30101.8,14463.23
VISUND,2019-06-01,30,26909.9,34914.7,14340.67
VISUND,2019-07-01,31,26445.6,34129.3,14070.65
VISUND,2019-08-01,31,25067.9,21111.4,10702.26
VISUND,2019-09-01,30,21714.5,27958.2,10097.0
VISUND,2019-10-01,31,26792.5,21888.5,14966.13
VISUND,2019-11-01,30,26222.2,22127.5,14236.33
VISUND,2019-12-01,31,23941.8,23607.0,13728.39
VISUND,2020-01-01,31,24412.5,28929.0,14532.26
VISUND,2020-02-01,29,24094.3,22135.8,14140.34
VISUND,2020-03-01,31,23661.8,22888.8,14638.39
VISUND,2020-04-01,30,21886.4,22609.7,13988.0
VISUND,2020-05-01,31,21776.9,25051.7,12402.26
VISUND,2020-06-01,30,21752.2,23739.8,14120.67
VISUND,2020-07-01,31,21131.7,31942.0,14477.42
VISUND,2020-08-01,31,17568.8,34900.3,11548.06
VISUND,2020-09-01,30,20297.2,42468.7,14033.0
VISUND,2020-10-01,31,58.8,2.0,0.0
VISUND,2020-11-01,30,4570.6,5512.0,3325.33
VISUND,2020-12-01,31,16724.8,39177.3,13144.19
VISUND,2021-01-01,31,18441.3,33232.5,13223.87
VISUND,2021-02-01,28,18981.7,31150.2,15256.79
VISUND,2021-03-01,31,18019.3,50797.2,15596.45
VISUND,2021-04-01,30,18374.6,51199.0,14317.0
VISUND,2021-05-01,31,17029.1,45895.3,14895.81
VISUND,2021-06-01,30,16598.8,26526.2,14644.0
VISUND,2021-07-01,31,18512.3,23949.9,15802.26
VISUND,2021-08-01,31,19153.5,23061.2,14571.94
VISUND,2021-09-01,30,18137.7,27115.3,15561.0
VISUND,2021-10-01,31,17645.9,22990.2,16495.48
VISUND,2021-11-01,30,16435.2,23838.3,16144.67
VISUND,2021-12-01,31,13460.2,22144.2,14294.52
VISUND,2022-01-01,31,14854.1,25439.2,15796.13
VISUND,2022-02-01,28,14414.9,25031.2,15918.21
VISUND,2022-03-01,31,14927.1,26015.4,15783.23
VISUND,2022-04-01,30,13686.6,24333.1,14949.67
VISUND,2022-05-01,31,13078.7,23398.1,15949.35
VISUND,2022-06-01,30,11160.2,20961.8,14756.67
VISUND,2022-07-01,31,11770.0,17388.3,15327.1
VISUND,2022-08-01,31,11975.0,26356.3,16480.32
VISUND,2022-09-01,30,11395.0,25243.1,16687.0
VISUND,2022-10-01,31,16193.2,27007.6,16271.61
VISUND,2022-11-01,30,14166.7,24712.6,14986.33
VISUND,2022-12-01,31,11522.5,27271.4,16497.42
VISUND,2023-01-01,31,10475.6,18049.7,12771.29
VISUND,2023-02-01,28,11173.4,19019.9,16291.43
VISUND,2023-03-01,31,12001.3,36915.0,17279.35
VISUND,2023-04-01,30,11730.5,30088.3,16698.33
VISUND,2023-05-01,31,10343.7,26064.1,16083.23
VISUND,2023-06-01,30,8464.0,26893.1,15408.33
VISUND,2023-07-01,31,7949.5,26056.0,16497.1
VISUND,2023-08-01,31,7614.7,20307.9,13264.19
VISUND,2023-09-01,30,4750.9,15384.9,10379.33
VISUND,2023-10-01,31,10234.1,27109.0,16489.68
VISUND,2023-11-01,30,8162.1,27253.7,15448.67
VISUND,2023-12-01,31,10077.9,15221.3,15532.58
VISUND,2024-01-01,31,8365.4,27995.7,14023.55
VISUND,2024-02-01,29,8103.0,27080.8,12756.21
VISUND,2024-03-01,31,9623.4,26114.8,14059.03
VISUND,2024-04-01,30,9382.3,27006.3,15325.67
VISUND,2024-05-01,31,2014.8,2895.3,3263.87
VISUND,2024-06-01,30,1387.9,455.0,2517.33
VISUND,2024-07-01,31,4666.6,1519.7,8050.32
VISUND,2024-08-01,31,9897.3,24925.9,14810.0
VISUND,2024-09-01,30,11843.7,28740.2,13518.0
VISUND,2024-10-01,31,12626.3,27504.7,11869.03
VISUND,2024-11-01,30,8960.9,28536.8,12531.0
VISUND,2024-12-01,31,10747.4,26230.5,13022.26
VISUND,2025-01-01,31,7089.2,27821.2,11319.03
VISUND,2025-02-01,28,8765.3,30548.2,13203.21
VISUND,2025-03-01,31,7712.1,28821.5,12485.48
VISUND,2025-04-01,30,10271.2,26947.6,15192.67
VISUND,2025-05-01,31,8310.7,24148.8,14086.77
VISUND,2025-06-01,30,7304.6,31054.8,14966.67
VISUND,2025-07-01,31,8468.9,34263.2,15570.65
VISUND,2025-08-01,31,7215.0,34983.5,15026.77
VISUND,2025-09-01,30,6621.1,31298.0,14246.0
VISUND,2025-10-01,31,7596.5,28916.8,14531.61
VISUND,2025-11-01,30,6533.0,25643.5,13992.0
VISUND,2025-12-01,31,6214.7,15148.3,12970.0
VISUND,2026-01-01,31,6661.1,2862.9,13720.65
VISUND,2026-02-01,28,5964.1,3782.9,12565.36
VISUND,2026-03-01,31,5991.5,2678.2,13200.97
VISUND,2026-04-01,30,5807.6,3325.2,12689.33
VISUND,2026-05-01,31,4684.9,5445.7,10235.16
