pozo,fecha,horas,p_fondo,p_cabeza,t_cabeza,choke,dp_choke,oil
15/9-F-12,2015-04-12,24.0,0.0,47.31,70.63,35.155,18.61,678.43
15/9-F-12,2015-04-13,24.0,0.0,47.12,72.66,35.167,18.44,677.43
15/9-F-12,2015-04-14,24.0,0.0,47.36,71.65,35.317,18.67,682.49
15/9-F-12,2015-04-15,24.0,0.0,47.39,74.02,34.554,18.68,682.37
15/9-F-12,2015-04-16,24.0,0.0,47.65,74.26,35.304,18.97,688.32
15/9-F-12,2015-04-17,24.0,0.0,47.89,74.66,34.604,19.2,696.2
15/9-F-12,2015-04-18,24.0,0.0,48.22,74.6,34.589,19.54,689.54
15/9-F-12,2015-04-19,24.0,0.0,48.77,74.61,34.546,20.1,695.3
15/9-F-12,2015-04-20,24.0,0.0,48.96,74.87,35.285,20.27,696.95
15/9-F-12,2015-04-21,24.0,0.0,48.99,74.83,35.282,20.28,702.6
15/9-F-12,2015-04-22,24.0,0.0,48.91,74.95,35.277,20.2,702.84
15/9-F-12,2015-04-23,24.0,0.0,48.79,74.82,35.256,19.84,590.64
15/9-F-12,2015-04-24,24.0,0.0,48.79,74.44,35.264,19.53,588.04
15/9-F-12,2015-04-25,24.0,0.0,48.51,74.14,35.251,19.3,582.39
15/9-F-12,2015-04-26,24.0,0.0,48.2,74.33,35.299,18.99,582.17
15/9-F-12,2015-04-27,24.0,0.0,48.33,73.86,35.302,19.07,585.19
15/9-F-12,2015-04-28,24.0,0.0,48.65,73.12,35.098,19.39,579.58
15/9-F-12,2015-04-29,24.0,0.0,48.45,73.43,35.103,19.42,580.26
15/9-F-12,2015-04-30,24.0,0.0,48.05,73.99,35.132,19.21,583.11
15/9-F-12,2015-05-01,24.0,0.0,47.85,74.17,35.142,19.13,582.93
15/9-F-12,2015-05-02,24.0,0.0,47.68,74.17,35.136,18.98,578.2
15/9-F-12,2015-05-03,24.0,0.0,47.73,72.16,35.117,18.92,570.35
15/9-F-12,2015-05-04,24.0,0.0,47.62,71.49,35.13,18.84,559.85
15/9-F-12,2015-05-05,24.0,0.0,47.42,71.93,35.125,18.72,559.22
15/9-F-12,2015-05-06,24.0,0.0,47.36,71.66,35.081,18.65,547.96
15/9-F-12,2015-05-07,24.0,0.0,46.91,73.4,35.084,18.19,549.33
15/9-F-12,2015-05-08,24.0,0.0,46.83,73.47,35.094,18.1,542.91
15/9-F-12,2015-05-09,24.0,0.0,46.73,72.58,35.128,18.04,545.05
15/9-F-12,2015-05-10,24.0,0.0,46.56,73.46,35.216,17.86,546.42
15/9-F-12,2015-05-11,24.0,0.0,46.64,71.06,35.243,17.96,546.98
15/9-F-12,2015-05-12,24.0,0.0,46.65,70.52,35.267,17.94,546.48
15/9-F-12,2015-05-13,24.0,0.0,46.39,73.47,35.188,17.75,540.49
15/9-F-12,2015-05-14,24.0,0.0,46.18,73.8,35.185,17.61,555.57
15/9-F-12,2015-05-15,24.0,0.0,46.17,73.29,35.178,17.59,555.33
15/9-F-12,2015-05-16,24.0,0.0,45.98,73.19,35.184,17.39,558.78
15/9-F-12,2015-05-17,24.0,0.0,45.91,73.47,35.187,17.32,557.27
15/9-F-12,2015-05-18,24.0,0.0,45.93,72.9,35.19,17.36,553.86
15/9-F-12,2015-05-19,24.0,0.0,45.79,72.91,35.263,17.17,557.58
15/9-F-12,2015-05-20,24.0,0.0,45.53,74.38,35.284,16.93,557.21
15/9-F-12,2015-05-21,24.0,0.0,45.77,72.62,35.279,17.18,549.51
15/9-F-12,2015-05-22,24.0,0.0,45.56,73.23,35.249,16.94,542.28
15/9-F-12,2015-05-23,24.0,0.0,45.4,73.98,35.252,16.69,514.19
15/9-F-12,2015-05-24,24.0,0.0,45.67,73.08,35.274,16.65,550.41
15/9-F-12,2015-05-25,24.0,0.0,45.49,74.24,35.286,16.75,518.83
15/9-F-12,2015-05-26,24.0,0.0,45.45,74.42,35.295,16.76,535.65
15/9-F-12,2015-05-27,24.0,0.0,45.57,73.52,34.522,16.66,526.44
15/9-F-12,2015-05-28,24.0,0.0,45.43,73.46,34.527,16.5,536.59
15/9-F-12,2015-05-29,24.0,0.0,45.81,72.32,35.195,16.86,540.6
15/9-F-12,2015-05-30,24.0,0.0,45.63,74.09,35.104,16.7,535.15
15/9-F-12,2015-05-31,24.0,0.0,45.61,73.58,34.359,16.69,535.06
15/9-F-12,2015-06-01,24.0,0.0,42.62,73.28,37.979,13.64,568.68
15/9-F-12,2015-06-02,24.0,0.0,38.76,73.78,41.184,9.74,602.67
15/9-F-12,2015-06-03,24.0,0.0,38.18,76.48,41.174,9.19,598.36
15/9-F-12,2015-06-04,24.0,0.0,37.36,76.67,42.165,8.36,607.86
15/9-F-12,2015-06-05,24.0,0.0,35.72,76.01,44.206,6.73,629.6
15/9-F-12,2015-06-06,24.0,0.0,35.79,73.88,44.175,6.81,627.77
15/9-F-12,2015-06-07,13.32,0.0,41.38,71.32,23.983,12.33,234.46
15/9-F-12,2015-06-08,24.0,0.0,37.2,77.14,42.246,8.49,609.25
15/9-F-12,2015-06-09,24.0,0.0,34.35,78.27,46.129,5.62,647.22
15/9-F-12,2015-06-10,24.0,0.0,31.26,78.73,67.516,2.44,692.56
15/9-F-12,2015-06-11,24.0,0.0,29.8,78.77,100.0,0.99,700.39
15/9-F-12,2015-06-12,24.0,0.0,29.68,78.42,100.0,0.96,702.03
15/9-F-12,2015-06-13,24.0,0.0,29.43,79.61,100.0,0.68,693.27
15/9-F-12,2015-06-14,24.0,0.0,29.46,79.37,100.0,0.73,680.44
15/9-F-12,2015-06-15,24.0,0.0,29.5,79.2,100.0,0.77,682.66
15/9-F-12,2015-06-16,24.0,0.0,29.56,79.27,100.0,0.84,675.99
15/9-F-12,2015-06-17,24.0,0.0,29.61,78.43,100.0,0.87,672.57
15/9-F-12,2015-06-18,24.0,0.0,29.83,78.72,100.0,0.75,672.09
15/9-F-12,2015-06-19,24.0,0.0,29.98,78.99,100.0,0.78,661.69
15/9-F-12,2015-06-20,24.0,0.0,29.53,79.43,100.0,0.79,680.31
15/9-F-12,2015-06-21,24.0,0.0,29.76,78.51,100.0,1.03,674.56
15/9-F-12,2015-06-22,24.0,0.0,29.61,79.18,100.0,0.86,688.83
15/9-F-12,2015-06-23,24.0,0.0,29.6,79.35,100.0,0.85,680.55
15/9-F-12,2015-06-24,24.0,0.0,29.61,79.8,100.0,0.85,682.74
15/9-F-12,2015-06-25,24.0,0.0,29.6,80.33,100.0,0.82,680.77
15/9-F-12,2015-06-26,24.0,0.0,29.87,79.45,100.0,1.11,666.48
15/9-F-12,2015-06-27,24.0,0.0,29.84,80.32,100.0,0.9,675.33
15/9-F-12,2015-06-28,24.0,0.0,29.88,79.93,100.0,1.12,714.27
15/9-F-12,2015-06-29,24.0,0.0,30.03,80.34,100.0,1.0,712.93
15/9-F-12,2015-06-30,24.0,0.0,29.86,80.2,100.0,1.09,719.97
15/9-F-12,2015-07-01,24.0,0.0,30.09,79.46,100.0,1.18,665.36
15/9-F-12,2015-07-02,24.0,0.0,30.0,79.21,100.0,1.12,726.33
15/9-F-12,2015-07-03,24.0,0.0,29.73,80.14,100.0,0.92,723.42
15/9-F-12,2015-07-04,24.0,0.0,29.81,79.41,100.0,1.04,711.93
15/9-F-12,2015-07-05,24.0,0.0,29.81,79.4,100.0,1.06,707.58
15/9-F-12,2015-07-06,24.0,0.0,29.54,80.15,100.0,0.77,701.27
15/9-F-12,2015-07-07,24.0,0.0,29.77,79.22,100.0,1.02,697.71
15/9-F-12,2015-07-08,24.0,0.0,29.58,79.45,100.0,0.8,689.14
15/9-F-12,2015-07-09,24.0,0.0,29.58,79.0,100.0,0.83,684.0
15/9-F-12,2015-07-10,24.0,0.0,29.51,79.6,97.917,0.77,678.74
15/9-F-12,2015-07-11,24.0,0.0,29.73,78.94,97.917,1.0,667.44
15/9-F-12,2015-07-12,24.0,0.0,29.65,79.11,100.0,0.91,663.26
15/9-F-12,2015-07-13,24.0,0.0,29.47,79.91,100.0,0.67,610.09
15/9-F-12,2015-07-14,24.0,0.0,29.46,79.97,100.0,0.61,600.23
15/9-F-12,2015-07-15,24.0,0.0,29.36,79.82,100.0,0.62,592.41
15/9-F-12,2015-07-16,24.0,0.0,29.33,79.89,100.0,0.6,585.18
15/9-F-12,2015-07-17,24.0,0.0,29.55,77.89,100.0,0.84,580.8
15/9-F-12,2015-07-18,24.0,0.0,29.69,75.87,100.0,0.95,579.91
15/9-F-12,2015-07-19,24.0,0.0,29.45,78.35,100.0,0.71,571.4
15/9-F-12,2015-07-20,24.0,0.0,29.29,80.57,100.0,0.57,566.97
15/9-F-12,2015-07-21,24.0,0.0,29.57,77.72,100.0,0.83,571.98
15/9-F-12,2015-07-22,24.0,0.0,29.32,79.99,100.0,0.58,577.12
15/9-F-12,2015-07-23,24.0,0.0,29.61,78.28,100.0,0.87,577.31
15/9-F-12,2015-07-24,24.0,0.0,29.4,79.04,100.0,0.66,571.51
15/9-F-12,2015-07-25,24.0,0.0,29.29,79.86,100.0,0.55,565.63
15/9-F-12,2015-07-26,24.0,0.0,29.3,79.58,100.0,0.56,558.57
15/9-F-12,2015-07-27,24.0,0.0,29.26,79.73,100.0,0.52,554.05
15/9-F-12,2015-07-28,24.0,0.0,29.2,80.9,100.0,0.47,544.54
15/9-F-12,2015-07-29,24.0,0.0,29.22,80.87,100.0,0.51,555.11
15/9-F-12,2015-07-30,24.0,0.0,29.3,80.65,100.0,0.59,544.61
15/9-F-12,2015-07-31,24.0,0.0,29.32,81.01,100.0,0.6,533.85
15/9-F-12,2015-08-01,24.0,0.0,29.51,79.96,100.0,0.81,531.46
15/9-F-12,2015-08-02,24.0,0.0,29.28,80.61,100.0,0.57,531.27
15/9-F-12,2015-08-03,24.0,0.0,29.48,79.28,100.0,0.8,525.84
15/9-F-12,2015-08-04,24.0,0.0,29.41,80.43,100.0,0.76,527.99
15/9-F-12,2015-08-05,24.0,0.0,29.55,80.32,100.0,0.83,529.55
15/9-F-12,2015-08-06,24.0,0.0,29.36,80.77,100.0,0.67,521.22
15/9-F-12,2015-08-07,24.0,0.0,29.12,81.69,100.0,0.4,515.53
15/9-F-12,2015-08-08,24.0,0.0,29.36,80.79,100.0,0.67,506.25
15/9-F-12,2015-08-09,24.0,0.0,29.52,79.94,100.0,0.84,510.38
15/9-F-12,2015-08-10,24.0,0.0,29.42,80.88,100.0,0.74,507.31
15/9-F-12,2015-08-11,24.0,0.0,29.28,80.44,100.0,0.57,499.8
15/9-F-12,2015-08-12,24.0,0.0,29.25,81.18,100.0,0.56,504.14
15/9-F-12,2015-08-13,24.0,0.0,29.32,81.32,100.0,0.64,500.32
15/9-F-12,2015-08-14,24.0,0.0,29.44,80.09,100.0,0.76,501.26
15/9-F-12,2015-08-15,24.0,0.0,29.37,79.97,100.0,0.67,501.1
15/9-F-12,2015-08-16,24.0,0.0,29.12,81.71,100.0,0.4,499.86
15/9-F-12,2015-08-17,24.0,0.0,29.17,81.47,100.0,0.48,493.68
15/9-F-12,2015-08-18,24.0,0.0,29.49,78.98,100.0,0.82,496.73
15/9-F-12,2015-08-19,24.0,0.0,29.45,79.58,97.917,0.79,502.27
15/9-F-12,2015-08-20,24.0,0.0,29.33,80.65,100.0,0.68,501.07
15/9-F-12,2015-08-21,24.0,0.0,29.43,80.31,100.0,0.78,496.79
15/9-F-12,2015-08-22,24.0,0.0,29.4,80.5,100.0,0.74,496.05
15/9-F-12,2015-08-23,24.0,0.0,29.47,79.83,100.0,0.8,484.62
15/9-F-12,2015-08-24,24.0,0.0,29.43,79.2,100.0,0.75,483.49
15/9-F-12,2015-08-25,24.0,0.0,29.32,80.49,100.0,0.62,482.3
15/9-F-12,2015-08-26,13.61,0.0,29.61,79.62,56.386,0.91,323.16
15/9-F-12,2015-08-31,23.08,0.0,30.52,75.19,89.857,1.08,499.83
15/9-F-12,2015-09-01,24.0,0.0,29.2,81.45,100.0,0.45,469.31
15/9-F-12,2015-09-02,24.0,0.0,29.45,80.73,100.0,0.5,442.93
15/9-F-12,2015-09-03,24.0,0.0,30.36,80.69,100.0,0.37,429.99
15/9-F-12,2015-09-04,24.0,0.0,29.8,81.03,100.0,0.42,413.54
15/9-F-12,2015-09-05,24.0,0.0,29.32,80.11,100.0,0.61,429.77
15/9-F-12,2015-09-06,24.0,0.0,29.22,80.66,100.0,0.51,415.64
15/9-F-12,2015-09-07,24.0,0.0,29.15,81.07,100.0,0.45,412.74
15/9-F-12,2015-09-08,24.0,0.0,29.11,81.29,100.0,0.41,409.37
15/9-F-12,2015-09-09,24.0,0.0,29.14,81.51,100.0,0.44,409.62
15/9-F-12,2015-09-10,24.0,0.0,29.31,81.17,100.0,0.63,408.28
15/9-F-12,2015-09-11,24.0,0.0,29.44,79.98,100.0,0.75,409.62
15/9-F-12,2015-09-12,24.0,0.0,29.48,79.12,100.0,0.81,415.13
15/9-F-12,2015-09-13,24.0,0.0,29.38,80.28,100.0,0.68,411.61
15/9-F-12,2015-09-14,24.0,0.0,29.37,79.89,100.0,0.68,400.78
15/9-F-12,2015-09-15,24.0,0.0,29.39,80.57,100.0,0.67,414.94
15/9-F-12,2015-09-16,24.0,0.0,29.32,81.03,100.0,0.62,418.98
15/9-F-12,2015-09-17,24.0,0.0,29.16,81.13,100.0,0.43,414.92
15/9-F-12,2015-09-18,24.0,0.0,29.13,81.25,100.0,0.4,431.6
15/9-F-12,2015-09-19,24.0,0.0,29.17,81.35,100.0,0.39,419.13
15/9-F-12,2015-09-20,24.0,0.0,29.26,81.48,100.0,0.41,401.25
15/9-F-12,2015-09-21,24.0,0.0,29.34,81.06,100.0,0.61,424.75
15/9-F-12,2015-09-22,23.32,0.0,34.85,74.77,68.647,5.06,350.77
15/9-F-12,2015-09-23,24.0,0.0,29.58,80.97,99.998,0.52,426.96
15/9-F-12,2015-09-24,24.0,0.0,29.87,79.45,100.0,0.72,426.3
15/9-F-12,2015-09-25,24.0,0.0,29.7,80.0,100.0,0.53,423.33
15/9-F-12,2015-09-26,24.0,0.0,29.5,80.91,100.0,0.38,424.5
15/9-F-12,2015-09-27,24.0,0.0,29.61,80.91,100.0,0.51,419.13
15/9-F-12,2015-09-28,24.0,0.0,29.9,79.75,100.0,0.74,417.56
15/9-F-12,2015-09-29,24.0,0.0,29.85,78.72,97.917,0.79,416.21
15/9-F-12,2015-09-30,24.0,0.0,29.57,79.79,97.917,0.56,385.85
15/9-F-12,2015-10-01,24.0,0.0,28.61,80.6,100.0,0.53,391.95
15/9-F-12,2015-10-02,24.0,0.0,26.57,81.66,100.0,0.58,408.03
15/9-F-12,2015-10-03,24.0,0.0,26.61,81.57,100.0,0.63,404.51
15/9-F-12,2015-10-04,24.0,0.0,26.46,82.27,97.917,0.47,402.23
15/9-F-12,2015-10-05,24.0,0.0,26.76,80.77,100.0,0.79,399.95
15/9-F-12,2015-10-06,24.0,0.0,26.95,78.2,100.0,0.97,397.87
15/9-F-12,2015-10-07,24.0,0.0,26.99,77.68,100.0,1.0,399.04
15/9-F-12,2015-10-08,24.0,0.0,26.65,79.48,100.0,0.77,393.22
15/9-F-12,2015-10-09,24.0,0.0,26.31,81.77,100.0,0.51,400.26
15/9-F-12,2015-10-10,24.0,0.0,26.58,81.51,100.0,0.61,399.08
15/9-F-12,2015-10-11,24.0,0.0,26.85,80.56,100.0,0.75,400.33
15/9-F-12,2015-10-12,24.0,0.0,26.9,80.24,100.0,0.77,395.79
15/9-F-12,2015-10-13,23.17,0.0,28.06,79.62,90.672,1.42,347.6
15/9-F-12,2015-10-14,24.0,0.0,27.41,80.42,100.0,0.61,387.47
15/9-F-12,2015-10-15,24.0,0.0,28.45,79.88,100.0,0.54,385.64
15/9-F-12,2015-10-16,24.0,0.0,26.47,81.74,100.0,0.45,396.94
15/9-F-12,2015-10-17,24.0,0.0,26.42,82.03,100.0,0.42,392.73
15/9-F-12,2015-10-18,24.0,0.0,26.3,82.16,100.0,0.43,394.25
15/9-F-12,2015-10-19,24.0,0.0,26.53,81.87,100.0,0.42,382.11
15/9-F-12,2015-10-20,24.0,0.0,26.7,81.33,100.0,0.53,382.77
15/9-F-12,2015-10-21,24.0,0.0,26.82,79.74,100.0,0.76,380.09
15/9-F-12,2015-10-22,24.0,0.0,26.75,79.27,100.0,0.72,379.88
15/9-F-12,2015-10-23,24.0,0.0,26.65,80.0,100.0,0.7,375.3
15/9-F-12,2015-10-24,24.0,0.0,26.94,79.73,99.945,0.73,370.78
15/9-F-12,2015-10-25,24.0,0.0,26.75,80.09,100.0,0.61,391.93
15/9-F-12,2015-10-26,24.0,0.0,26.73,80.04,100.0,0.84,342.9
15/9-F-12,2015-10-27,24.0,0.0,26.73,80.86,100.0,0.74,342.74
15/9-F-12,2015-10-28,24.0,0.0,27.14,79.5,100.0,0.91,372.18
15/9-F-12,2015-10-29,19.5,0.0,29.6,76.8,77.573,3.12,316.07
15/9-F-12,2015-10-30,24.0,0.0,29.9,79.05,89.989,1.93,365.26
15/9-F-12,2015-10-31,24.0,0.0,27.15,80.75,99.999,0.98,389.73
15/9-F-12,2015-11-01,24.0,0.0,27.13,81.09,100.0,0.93,393.43
15/9-F-12,2015-11-02,23.5,0.0,28.28,79.95,94.022,1.53,375.46
15/9-F-12,2015-11-03,24.0,0.0,27.73,80.54,99.994,0.93,376.81
15/9-F-12,2015-11-04,24.0,0.0,27.93,81.2,100.0,0.8,390.01
15/9-F-12,2015-11-05,24.0,0.0,28.23,80.66,100.0,0.76,394.87
15/9-F-12,2015-11-06,24.0,0.0,27.53,80.79,100.0,0.73,363.73
15/9-F-12,2015-11-07,24.0,0.0,27.31,80.63,100.0,0.56,357.88
15/9-F-12,2015-11-08,24.0,0.0,27.44,79.46,100.0,0.71,348.14
15/9-F-12,2015-11-09,24.0,0.0,27.44,78.58,100.0,0.68,322.03
15/9-F-12,2015-11-10,24.0,0.0,27.15,80.3,100.0,0.57,319.06
15/9-F-12,2015-11-11,24.0,0.0,26.52,80.35,100.0,0.71,335.83
15/9-F-12,2015-11-12,24.0,0.0,26.63,79.77,100.0,0.8,393.73
15/9-F-12,2015-11-13,24.0,0.0,26.91,79.29,100.0,0.76,390.97
15/9-F-12,2015-11-14,24.0,0.0,26.43,80.8,100.0,0.61,399.34
15/9-F-12,2015-11-15,24.0,0.0,26.56,81.88,100.0,0.47,401.44
15/9-F-12,2015-11-16,24.0,0.0,27.13,79.49,97.917,0.8,400.74
15/9-F-12,2015-11-17,24.0,0.0,27.1,78.93,100.0,0.79,398.69
15/9-F-12,2015-11-18,24.0,0.0,26.51,81.52,100.0,0.53,394.48
15/9-F-12,2015-11-19,24.0,0.0,26.2,81.86,100.0,0.42,406.6
15/9-F-12,2015-11-20,24.0,0.0,27.02,80.88,100.0,0.54,389.28
15/9-F-12,2015-11-21,24.0,0.0,27.78,80.52,100.0,0.44,400.07
15/9-F-12,2015-11-22,24.0,0.0,27.87,80.88,100.0,0.37,389.2
15/9-F-12,2015-11-23,24.0,0.0,27.98,79.7,100.0,0.68,390.2
15/9-F-12,2015-11-24,24.0,0.0,27.82,80.48,100.0,0.43,386.75
15/9-F-12,2015-11-25,24.0,0.0,27.85,80.4,100.0,0.44,382.54
15/9-F-12,2015-11-26,24.0,0.0,27.93,79.33,100.0,0.65,379.98
15/9-F-12,2015-11-27,24.0,0.0,28.12,78.68,100.0,0.62,377.07
15/9-F-12,2015-11-28,24.0,0.0,28.06,78.7,100.0,0.62,373.94
15/9-F-12,2015-11-29,24.0,0.0,27.96,79.07,100.0,0.53,370.09
15/9-F-12,2015-11-30,24.0,0.0,27.72,79.76,100.0,0.4,367.12
15/9-F-12,2015-12-01,24.0,0.0,27.83,79.85,100.0,0.52,361.85
15/9-F-12,2015-12-02,24.0,0.0,28.15,78.11,100.0,0.63,360.29
15/9-F-12,2015-12-03,24.0,0.0,28.07,79.56,100.0,0.54,361.4
15/9-F-12,2015-12-04,24.0,0.0,27.43,79.01,100.0,0.57,355.13
15/9-F-12,2015-12-05,24.0,0.0,27.64,77.63,100.0,0.7,371.07
15/9-F-12,2015-12-06,24.0,0.0,27.4,79.98,100.0,0.49,365.87
15/9-F-12,2015-12-07,24.0,0.0,27.63,80.38,100.0,0.54,369.25
15/9-F-12,2015-12-08,24.0,0.0,28.14,79.14,100.0,0.82,367.88
15/9-F-12,2015-12-09,11.33,0.0,27.94,78.57,65.086,1.37,155.48
15/9-F-12,2015-12-10,24.0,0.0,27.2,78.38,100.0,0.85,413.59
15/9-F-12,2015-12-11,24.0,0.0,27.1,80.26,100.0,0.61,384.79
15/9-F-12,2015-12-12,24.0,0.0,26.97,81.31,100.0,0.44,377.79
15/9-F-12,2015-12-13,24.0,0.0,26.93,81.2,100.0,0.48,371.78
15/9-F-12,2015-12-14,24.0,0.0,27.07,80.07,100.0,0.7,368.62
15/9-F-12,2015-12-15,24.0,0.0,27.0,79.46,100.0,0.72,366.55
15/9-F-12,2015-12-16,24.0,0.0,27.02,79.48,100.0,0.78,361.65
15/9-F-12,2015-12-17,24.0,0.0,27.0,79.0,100.0,0.77,364.64
15/9-F-12,2015-12-18,24.0,0.0,27.04,78.01,100.0,0.83,359.13
15/9-F-12,2015-12-19,24.0,0.0,26.95,78.48,100.0,0.8,356.43
15/9-F-12,2015-12-20,24.0,0.0,26.91,78.07,100.0,0.79,351.17
15/9-F-12,2015-12-21,24.0,0.0,26.89,77.7,100.0,0.79,349.4
15/9-F-12,2015-12-22,24.0,0.0,26.87,78.35,100.0,0.76,345.58
15/9-F-12,2015-12-23,24.0,0.0,26.63,77.57,97.917,0.81,344.54
15/9-F-12,2015-12-24,24.0,0.0,26.54,77.87,100.0,0.81,341.77
15/9-F-12,2015-12-25,24.0,0.0,26.29,79.19,100.0,0.56,340.83
15/9-F-12,2015-12-26,24.0,0.0,26.34,78.97,100.0,0.65,337.53
15/9-F-12,2015-12-27,24.0,0.0,26.45,78.56,100.0,0.62,329.95
15/9-F-12,2015-12-28,24.0,0.0,26.45,78.49,97.917,0.78,332.55
15/9-F-12,2015-12-29,24.0,0.0,26.51,78.0,100.0,0.83,330.81
15/9-F-12,2015-12-30,24.0,0.0,26.57,77.74,100.0,0.89,330.63
15/9-F-12,2015-12-31,24.0,0.0,26.49,78.44,100.0,0.79,328.02
15/9-F-12,2016-01-01,24.0,0.0,26.39,79.26,100.0,0.69,326.82
15/9-F-12,2016-01-02,24.0,0.0,26.72,77.27,100.0,0.85,319.9
15/9-F-12,2016-01-03,21.67,0.0,37.82,64.54,70.951,2.41,225.77
15/9-F-12,2016-01-04,24.0,0.0,33.66,63.64,76.121,5.66,254.52
15/9-F-12,2016-01-05,24.0,0.0,26.68,77.13,100.0,0.9,323.41
15/9-F-12,2016-01-06,24.0,0.0,26.75,77.97,100.0,0.85,318.97
15/9-F-12,2016-01-07,24.0,0.0,26.72,76.78,100.0,0.93,320.53
15/9-F-12,2016-01-08,24.0,0.0,26.8,78.08,100.0,0.79,322.82
15/9-F-12,2016-01-09,24.0,0.0,26.95,77.08,100.0,0.9,323.93
15/9-F-12,2016-01-10,24.0,0.0,26.97,77.23,100.0,0.88,324.93
15/9-F-12,2016-01-11,24.0,0.0,27.08,79.2,100.0,0.81,328.19
15/9-F-12,2016-01-12,24.0,0.0,26.92,80.55,100.0,0.58,329.82
15/9-F-12,2016-01-13,23.33,0.0,28.47,79.32,90.168,1.86,294.84
15/9-F-12,2016-01-14,24.0,0.0,27.2,80.24,100.0,0.62,332.95
15/9-F-12,2016-01-15,24.0,0.0,26.87,80.07,100.0,0.61,332.78
15/9-F-12,2016-01-16,24.0,0.0,26.59,80.61,100.0,0.54,330.91
15/9-F-12,2016-01-17,24.0,0.0,26.41,81.21,100.0,0.47,327.47
15/9-F-12,2016-01-18,24.0,0.0,26.63,80.58,100.0,0.61,325.02
15/9-F-12,2016-01-19,24.0,0.0,26.72,80.7,100.0,0.47,315.31
15/9-F-12,2016-01-20,20.83,0.0,27.94,79.05,84.532,1.1,264.18
15/9-F-12,2016-01-21,24.0,0.0,28.35,78.9,100.0,0.72,303.82
15/9-F-12,2016-01-22,24.0,0.0,28.19,77.27,100.0,0.88,290.2
15/9-F-12,2016-01-23,24.0,0.0,27.17,77.99,100.0,0.76,299.33
15/9-F-12,2016-01-24,24.0,0.0,26.48,79.79,100.0,0.76,302.85
15/9-F-12,2016-01-25,22.67,0.0,30.09,74.87,76.067,3.51,303.88
15/9-F-12,2016-01-26,24.0,0.0,30.6,71.21,80.907,3.8,271.65
15/9-F-12,2016-01-27,24.0,0.0,26.18,80.3,100.0,0.43,307.97
15/9-F-12,2016-01-28,24.0,0.0,26.44,78.34,100.0,0.7,293.86
15/9-F-12,2016-01-29,24.0,0.0,26.56,77.2,100.0,0.82,295.25
15/9-F-12,2016-01-30,24.0,0.0,26.53,77.35,100.0,0.76,293.69
15/9-F-12,2016-01-31,24.0,0.0,26.16,79.97,100.0,0.42,289.41
15/9-F-12,2016-02-01,24.0,0.0,26.53,77.65,100.0,0.75,286.59
15/9-F-12,2016-02-02,24.0,0.0,26.55,77.12,100.0,0.69,286.73
15/9-F-12,2016-02-03,24.0,0.0,26.46,79.23,100.0,0.55,281.83
15/9-F-12,2016-02-04,23.58,0.0,28.88,76.36,83.148,2.8,243.73
15/9-F-12,2016-02-05,24.0,0.0,26.75,77.1,99.955,0.82,288.65
15/9-F-12,2016-02-06,24.0,0.0,26.49,77.99,100.0,0.73,283.74
15/9-F-12,2016-02-07,24.0,0.0,26.74,76.54,100.0,0.87,277.35
15/9-F-12,2016-02-08,24.0,0.0,26.68,77.93,100.0,0.65,276.8
15/9-F-12,2016-02-09,24.0,0.0,26.75,79.01,100.0,0.55,278.15
15/9-F-12,2016-02-10,24.0,0.0,26.88,79.97,100.0,0.33,274.69
15/9-F-12,2016-02-11,24.0,0.0,27.53,78.99,100.0,0.4,278.41
15/9-F-12,2016-02-12,24.0,0.0,27.82,77.37,100.0,0.62,263.09
15/9-F-12,2016-02-13,24.0,0.0,27.65,79.24,100.0,0.39,255.45
15/9-F-12,2016-02-14,24.0,0.0,27.87,78.92,100.0,0.44,260.26
15/9-F-12,2016-02-15,24.0,0.0,27.72,79.04,100.0,0.38,259.4
15/9-F-12,2016-02-16,24.0,0.0,28.15,75.99,100.0,1.0,256.59
15/9-F-12,2016-02-17,24.0,0.0,28.25,75.78,100.0,1.07,255.84
15/9-F-12,2016-02-18,24.0,0.0,27.89,78.66,100.0,0.68,251.19
15/9-F-12,2016-02-19,24.0,0.0,28.03,76.56,100.0,1.06,242.83
15/9-F-12,2016-02-20,24.0,0.0,27.56,77.76,100.0,0.78,250.99
15/9-F-12,2016-02-21,24.0,0.0,27.57,78.38,100.0,0.76,238.95
15/9-F-12,2016-02-22,24.0,0.0,26.97,79.91,100.0,0.65,243.52
15/9-F-12,2016-02-23,24.0,0.0,27.15,79.65,100.0,0.75,243.3
15/9-F-12,2016-02-24,24.0,0.0,27.17,80.06,100.0,0.7,242.5
15/9-F-12,2016-02-25,24.0,0.0,27.57,80.24,100.0,0.69,247.63
15/9-F-12,2016-02-26,24.0,0.0,26.48,81.85,100.0,0.67,269.16
15/9-F-12,2016-02-27,24.0,0.0,26.67,82.16,100.0,0.71,267.49
15/9-F-12,2016-02-28,24.0,0.0,26.84,82.42,100.0,0.66,270.65
15/9-F-12,2016-02-29,24.0,0.0,27.34,80.72,100.0,1.13,268.61
15/9-F-12,2016-03-01,24.0,0.0,27.41,79.86,100.0,1.1,272.84
15/9-F-12,2016-03-02,24.0,0.0,27.0,81.95,100.0,0.66,268.9
15/9-F-12,2016-03-03,24.0,0.0,26.96,82.43,100.0,0.64,266.08
15/9-F-12,2016-03-04,24.0,0.0,27.05,81.89,100.0,0.79,264.09
